Geometry_Section,Atom_Number,Element,X_Angstrom,Y_Angstrom,Z_Angstrom
46,21,C,9.973935,6.219443,0.294218
46,22,C,8.644964,6.287134,0.510821
46,23,C,12.026648,4.847516,0.234621
46,24,C,12.856182,6.028999,-0.27125
46,25,C,12.191969,7.310741,0.202618
46,26,C,10.871929,7.356198,0.476162
46,27,C,1.56498,-1.864818,0.098224
46,28,C,2.938866,-1.972305,0.182813
46,29,C,3.780653,-0.778644,0.227458
46,30,C,5.130213,-0.837049,0.133158
46,31,C,5.963793,0.345074,0.201005
46,32,C,7.396547,0.202827,0.100448
46,33,C,8.191347,1.408591,0.029572
46,34,C,9.602849,1.307619,-0.076965
46,35,C,10.401821,2.471415,-0.08446
46,36,C,11.841225,2.367597,-0.165947
46,37,C,12.65453,3.515802,-0.067112
46,38,C,14.037987,3.398527,-0.08292
46,39,C,14.895331,4.603684,0.026398
46,40,C,14.321646,5.830471,0.027774
46,41,C,3.556051,-3.238377,0.263742
46,42,C,4.952204,-3.361096,0.173089
46,43,C,5.796931,-2.155125,-0.158402
46,44,C,7.179237,-2.248854,0.494081
46,45,C,8.012281,-1.039672,0.116511
46,46,C,9.410195,-1.188393,-0.139906
46,47,C,10.225624,0.020162,-0.233448
46,48,C,11.595851,-0.05957,-0.380465
46,49,C,12.434666,1.097222,-0.314226
46,50,C,13.850697,0.977027,-0.313888
46,51,C,14.631356,2.119048,-0.161275
46,52,C,16.087785,1.992667,0.123101
46,53,C,16.958623,3.197955,-0.033484
46,54,C,16.339661,4.418705,0.005117
46,55,C,5.546152,-4.592877,0.276876
46,56,C,6.97832,-4.766061,-0.052452
46,57,C,7.843737,-3.544835,0.114886
46,58,C,9.174189,-3.633132,-0.103132
46,59,C,9.981501,-2.441465,-0.276592
46,60,C,11.346322,-2.568972,-0.793718
46,61,C,12.209055,-1.352293,-0.728738
46,62,C,13.664647,-1.508422,-0.491887
46,63,C,14.468572,-0.357145,-0.37096
46,64,C,15.843394,-0.514852,-0.214419
46,65,C,16.700302,0.648989,0.080054
46,66,C,18.135015,0.502601,-0.17631
46,67,C,18.922356,1.684568,-0.243907
46,68,C,18.36287,2.966896,-0.16436
46,69,C,7.671222,-6.028906,0.368312
46,70,C,9.01225,-6.124808,0.281842
46,71,C,9.821372,-4.959547,-0.152989
46,72,C,11.125811,-5.085824,-0.454097
46,73,C,12.011602,-3.93502,-0.836426
46,74,C,13.28841,-3.944657,0.007502
46,75,C,14.206427,-2.778024,-0.317924
46,76,C,15.59601,-2.930293,-0.222319
46,77,C,16.429708,-1.794097,-0.222717
46,78,C,17.86098,-1.944035,-0.191555
46,79,C,18.699946,-0.779912,-0.221562
46,80,C,20.107913,-0.955578,-0.327403
46,81,C,20.911798,0.224022,-0.463197
46,82,C,20.334792,1.467226,-0.418697
46,83,C,9.764273,-7.355961,0.614089
46,84,C,11.053081,-7.493175,0.265418
46,85,C,11.783675,-6.439311,-0.515836
46,86,C,13.255943,-6.423565,-0.271922
46,87,C,13.986164,-5.287892,-0.134192
46,88,C,15.404631,-5.376195,-0.106601
46,89,C,16.210843,-4.242241,-0.136562
46,90,C,17.609435,-4.359558,-0.136821
46,91,C,18.448527,-3.231709,-0.182397
46,92,C,19.87031,-3.37562,-0.21916
46,93,C,20.688135,-2.269828,-0.276019
46,94,C,22.167515,-2.367844,-0.315411
46,95,C,22.931349,-1.286339,-0.540486
46,96,C,22.395418,0.092096,-0.707322
46,97,C,12.910898,8.617944,0.273882
46,98,O,13.934903,8.694765,-0.58429
46,99,O,12.586354,9.546208,0.987279
46,100,H,14.338138,9.576619,-0.494821
46,101,C,9.108229,-8.425781,1.444629
46,102,O,9.469992,-9.688624,1.193741
46,103,O,8.315301,-8.191668,2.321309
46,104,H,10.002429,-9.750679,0.386942
46,105,H,5.997066,6.221728,0.58472
46,106,H,10.433451,8.299239,0.807678
46,107,H,0.951154,-2.767485,0.086734
46,108,H,2.938608,-4.133305,0.370791
46,109,H,16.948781,5.323808,-0.066524
46,110,H,4.935421,-5.479114,0.467495
46,111,H,19.025203,3.832142,-0.237403
46,112,H,20.977284,2.344858,-0.530811
46,113,H,13.767345,-7.390373,-0.28155
46,114,H,15.869059,-6.364828,-0.081866
46,115,H,18.054526,-5.356039,-0.10264
46,116,H,20.270625,-4.388018,-0.214523
46,117,H,22.957307,0.77353,-0.049827
46,118,H,22.636396,0.433294,-1.729462
46,119,H,-2.10438,0.863596,-0.654165
46,120,H,-1.052191,-1.383429,-0.417937
46,121,H,-0.730474,2.913711,-0.450801
46,122,H,1.405238,4.00891,-0.121074
46,123,H,24.014969,-1.412471,-0.581797
46,124,H,8.187894,7.22209,0.842854
46,125,H,6.839988,-4.868441,-1.163491
46,126,H,7.059998,-6.868311,0.697679
46,127,H,11.618819,-8.38757,0.535745
46,128,H,11.73855,-6.774118,-1.579272
46,129,O,3.470401,1.138946,1.729517
46,130,O,11.691638,-1.836436,-1.983569
46,131,O,16.351574,1.277444,1.351999
46,132,O,12.840372,-3.785417,1.352735
46,133,O,10.611569,5.060396,-1.720841
46,134,H,11.975426,4.916749,1.338761
46,135,H,13.609082,-3.713537,1.937531
46,136,H,10.532995,5.989315,-1.974036
46,137,C,3.53765,5.599775,0.287796
46,138,O,3.992878,6.583368,-0.267467
46,139,O,2.406447,5.688098,1.009571
46,140,H,2.087809,6.603903,0.924185
46,141,C,22.905473,-3.650943,-0.060626
46,142,O,23.913536,-3.962194,-0.638604
46,143,O,22.422643,-4.456048,0.896879
46,144,H,21.672958,-4.049135,1.358816
46,145,C,6.989995,-2.192387,2.034185
46,146,O,5.918615,-2.030767,2.576573
46,147,O,8.133582,-2.272842,2.697535
46,148,H,7.974601,-2.039488,3.644091
46,149,H,5.98572,-2.176896,-1.247795
46,150,H,12.325188,-4.086545,-1.880558
46,151,H,12.770925,6.027992,-1.375798
46,152,H,14.96765,6.706793,0.060689
46,153,C,11.123211,3.019322,4.890504
46,154,C,9.848091,3.413907,5.026148
46,155,C,8.644588,2.845559,4.40448
46,156,C,8.51835,1.496298,4.019718
46,157,N,9.567726,0.56834,4.320407
46,158,C,10.881585,0.759269,3.783928
46,159,C,11.639167,1.90085,4.093443
46,160,C,7.553769,3.707251,4.195723
46,161,C,6.356006,3.245938,3.667585
46,162,C,6.245356,1.909396,3.295048
46,163,C,7.333608,1.056608,3.429253
46,164,C,11.441649,-0.275506,3.02585
46,165,C,12.761791,-0.198405,2.60135
46,166,C,13.524423,0.935473,2.88725
46,167,C,12.962541,1.968922,3.623152
46,168,C,9.299216,-0.576368,5.068142
46,169,O,8.165992,-1.070661,5.142916
46,170,N,10.351638,-1.129415,5.700713
46,171,H,11.888054,3.621194,5.387677
46,172,H,9.671733,4.324865,5.603938
46,173,H,7.655481,4.753567,4.490348
46,174,H,5.514297,3.925368,3.527574
46,175,H,5.3096,1.515759,2.904802
46,176,H,7.252897,0.035024,3.089382
46,177,H,10.835297,-1.149574,2.783945
46,178,H,13.198966,-1.029062,2.048844
46,179,H,14.560116,0.991975,2.555461
46,180,H,13.544092,2.867175,3.839875
46,181,H,10.206645,-2.00402,6.187997
46,182,H,11.267089,-0.700543,5.72367
47,1,C,-1.038305,0.78074,-0.427829
47,2,C,-0.455109,-0.475582,-0.310181
47,3,C,0.921912,-0.582538,-0.043161
47,4,C,1.687428,0.594519,0.125609
47,5,C,1.110207,1.864708,-0.017516
47,6,C,-0.266633,1.935204,-0.2943
47,7,C,3.113718,0.497801,0.488512
47,8,C,3.937278,1.752907,0.525236
47,9,C,3.27456,3.06604,0.269845
47,10,C,1.929395,3.067819,0.06481
47,11,C,5.392544,1.619134,0.274462
47,12,C,6.157015,2.798067,0.216666
47,13,C,5.5296,4.096566,0.306633
47,14,C,4.137872,4.242772,0.309156
47,15,C,7.578739,2.674278,0.122315
47,16,C,8.403607,3.833361,0.128353
47,17,C,7.776309,5.128023,0.331655
47,18,C,6.42552,5.236235,0.425973
47,19,C,9.77846,3.730887,-0.010631
47,20,C,10.595746,4.967888,-0.294641
47,21,C,9.976651,6.221293,0.282297
47,22,C,8.646501,6.289322,0.503746
47,23,C,12.030027,4.848452,0.223193
47,24,C,12.859199,6.028474,-0.286271
47,25,C,12.196478,7.31053,0.186668
47,26,C,10.876165,7.357046,0.463038
47,27,C,1.568671,-1.865632,0.064743
47,28,C,2.942285,-1.972727,0.146739
47,29,C,3.783703,-0.779226,0.20246
47,30,C,5.133058,-0.835989,0.10829
47,31,C,5.966252,0.34517,0.19036
47,32,C,7.3998,0.203611,0.089774
47,33,C,8.194914,1.409313,0.030381
47,34,C,9.605803,1.308812,-0.088486
47,35,C,10.40497,2.472206,-0.09128
47,36,C,11.844422,2.368885,-0.181339
47,37,C,12.657813,3.516344,-0.076912
47,38,C,14.042241,3.398965,-0.096201
47,39,C,14.899638,4.604368,0.011326
47,40,C,14.325267,5.83104,0.010497
47,41,C,3.55901,-3.238553,0.215806
47,42,C,4.955129,-3.360143,0.130634
47,43,C,5.801928,-2.151676,-0.187349
47,44,C,7.180418,-2.24852,0.473547
47,45,C,8.015909,-1.038742,0.105691
47,46,C,9.414813,-1.187755,-0.147673
47,47,C,10.229598,0.021104,-0.241917
47,48,C,11.600131,-0.059053,-0.388701
47,49,C,12.438768,1.097708,-0.322571
47,50,C,13.855255,0.97718,-0.323521
47,51,C,14.63597,2.119395,-0.172275
47,52,C,16.093451,1.99415,0.107904
47,53,C,16.96329,3.198435,-0.059512
47,54,C,16.344169,4.41979,-0.018909
47,55,C,5.547717,-4.592085,0.233159
47,56,C,6.98199,-4.764423,-0.082787
47,57,C,7.846205,-3.543935,0.094816
47,58,C,9.178069,-3.632707,-0.114075
47,59,C,9.985908,-2.441023,-0.284566
47,60,C,11.352246,-2.570079,-0.79743
47,61,C,12.214656,-1.35279,-0.732288
47,62,C,13.669333,-1.508949,-0.490068
47,63,C,14.472949,-0.357453,-0.371688
47,64,C,15.847947,-0.515029,-0.214426
47,65,C,16.706018,0.650248,0.071416
47,66,C,18.13956,0.501791,-0.188825
47,67,C,18.927007,1.683409,-0.265289
47,68,C,18.367918,2.966589,-0.189616
47,69,C,7.670516,-6.027399,0.34235
47,70,C,9.01164,-6.123815,0.265834
47,71,C,9.824772,-4.95914,-0.162193
47,72,C,11.131188,-5.086165,-0.453123
47,73,C,12.018592,-3.936189,-0.833544
47,74,C,13.290905,-3.94381,0.016888
47,75,C,14.210267,-2.777994,-0.308571
47,76,C,15.599735,-2.930451,-0.209816
47,77,C,16.433791,-1.794597,-0.21466
47,78,C,17.864989,-1.944913,-0.187281
47,79,C,18.704189,-0.781131,-0.228005
47,80,C,20.112192,-0.957439,-0.332317
47,81,C,20.915585,0.220946,-0.481139
47,82,C,20.338941,1.464512,-0.443466
47,83,C,9.760104,-7.354177,0.606054
47,84,C,11.051842,-7.492278,0.268722
47,85,C,11.789074,-6.43985,-0.50855
47,86,C,13.259447,-6.424145,-0.254783
47,87,C,13.989521,-5.287809,-0.116024
47,88,C,15.407975,-5.3756,-0.08078
47,89,C,16.21408,-4.242277,-0.116756
47,90,C,17.612546,-4.359831,-0.113349
47,91,C,18.45186,-3.233044,-0.17097
47,92,C,19.873651,-3.377825,-0.209682
47,93,C,20.691972,-2.271932,-0.278101
47,94,C,22.171823,-2.369353,-0.309342
47,95,C,22.9356,-1.289824,-0.539978
47,96,C,22.399505,0.086644,-0.722978
47,97,C,12.913306,8.619094,0.238532
47,98,O,13.930332,8.688429,-0.628305
47,99,O,12.591484,9.552428,0.943091
47,100,H,14.332599,9.57093,-0.551471
47,101,C,9.095274,-8.420005,1.434885
47,102,O,9.471514,-9.68155,1.205782
47,103,O,8.284483,-8.182115,2.295956
47,104,H,10.021744,-9.747368,0.412314
47,105,H,6.000519,6.219009,0.606483
47,106,H,10.4361,8.305325,0.777595
47,107,H,0.956434,-2.769114,0.036454
47,108,H,2.941767,-4.134552,0.315861
47,109,H,16.952467,5.324846,-0.098594
47,110,H,4.936998,-5.478147,0.425095
47,111,H,19.029577,3.831411,-0.273717
47,112,H,20.981815,2.341418,-0.559495
47,113,H,13.771072,-7.390921,-0.264384
47,114,H,15.872536,-6.364262,-0.056611
47,115,H,18.057304,-5.356718,-0.085468
47,116,H,20.274186,-4.389889,-0.194947
47,117,H,22.960985,0.77578,-0.073237
47,118,H,22.640667,0.416156,-1.749017
47,119,H,-2.104193,0.866496,-0.642171
47,120,H,-1.052127,-1.381884,-0.419851
47,121,H,-0.735366,2.915691,-0.396035
47,122,H,1.401979,4.008793,-0.070678
47,123,H,24.018985,-1.417338,-0.585666
47,124,H,8.191189,7.223671,0.840267
47,125,H,6.855477,-4.865067,-1.195279
47,126,H,7.056598,-6.866559,0.666553
47,127,H,11.614436,-8.387155,0.543747
47,128,H,11.751407,-6.77602,-1.571762
47,129,O,3.478325,1.116223,1.731217
47,130,O,11.701464,-1.840365,-1.987469
47,131,O,16.361742,1.286313,1.340541
47,132,O,12.835611,-3.783482,1.359608
47,133,O,10.611193,5.054993,-1.72961
47,134,H,11.980499,4.92033,1.325858
47,135,H,13.599702,-3.710568,1.947943
47,136,H,10.533606,5.981461,-1.985463
47,137,C,3.542157,5.60011,0.349307
47,138,O,3.987251,6.591518,-0.200816
47,139,O,2.421673,5.679427,1.088466
47,140,H,2.103305,6.594991,1.019996
47,141,C,22.908826,-3.653298,-0.053966
47,142,O,23.921632,-3.964368,-0.629327
47,143,O,22.425526,-4.455852,0.906664
47,144,H,21.675841,-4.047748,1.367266
47,145,C,6.987012,-2.20123,2.013294
47,146,O,5.919959,-2.049714,2.554199
47,147,O,8.12986,-2.280969,2.677109
47,148,H,7.975267,-2.032632,3.624084
47,149,H,5.998491,-2.16647,-1.275413
47,150,H,12.337545,-4.089891,-1.875794
47,151,H,12.771542,6.025852,-1.390591
47,152,H,14.970791,6.708356,0.042454
47,153,C,11.101516,3.02236,4.906655
47,154,C,9.827264,3.413312,5.044879
47,155,C,8.624934,2.845609,4.419186
47,156,C,8.502792,1.49899,4.021808
47,157,N,9.548528,0.569689,4.329935
47,158,C,10.867124,0.759752,3.803991
47,159,C,11.617771,1.908152,4.10512
47,160,C,7.533147,3.706931,4.213004
47,161,C,6.341437,3.250591,3.666645
47,162,C,6.230192,1.913334,3.289594
47,163,C,7.319231,1.060251,3.422528
47,164,C,11.438074,-0.280602,3.061825
47,165,C,12.766019,-0.211024,2.662121
47,166,C,13.52546,0.923508,2.952451
47,167,C,12.945871,1.973041,3.650221
47,168,C,9.275774,-0.566466,5.086613
47,169,O,8.14168,-1.055984,5.160217
47,170,N,10.325208,-1.115476,5.72909
47,171,H,11.867716,3.63926,5.382986
47,172,H,9.649301,4.318722,5.630817
47,173,H,7.635475,4.753749,4.505922
47,174,H,5.494435,3.928619,3.547288
47,175,H,5.30164,1.52832,2.874194
47,176,H,7.245776,0.035651,3.08077
47,177,H,10.838254,-1.160453,2.829275
47,178,H,13.212177,-1.04794,2.126115
47,179,H,14.557075,0.991617,2.610342
47,180,H,13.534404,2.8594,3.89533
47,181,H,10.176898,-1.986082,6.222646
47,182,H,11.239072,-0.684019,5.759136
48,1,C,-1.045106,0.778626,-0.441691
48,2,C,-0.461579,-0.476897,-0.317135
48,3,C,0.915523,-0.581491,-0.049838
48,4,C,1.681169,0.596765,0.108903
48,5,C,1.102993,1.866132,-0.037823
48,6,C,-0.274831,1.934482,-0.311447
48,7,C,3.105776,0.502828,0.476942
48,8,C,3.929304,1.758364,0.509701
48,9,C,3.268319,3.069866,0.24379
48,10,C,1.921671,3.070385,0.038803
48,11,C,5.385757,1.622838,0.26978
48,12,C,6.150496,2.801301,0.209972
48,13,C,5.522351,4.100534,0.277049
48,14,C,4.132319,4.246328,0.286805
48,15,C,7.572371,2.677593,0.122324
48,16,C,8.396763,3.837208,0.129048
48,17,C,7.768625,5.132566,0.325149
48,18,C,6.415982,5.239915,0.411799
48,19,C,9.771145,3.734991,-0.00342
48,20,C,10.589014,4.971707,-0.287209
48,21,C,9.96737,6.226221,0.285046
48,22,C,8.638582,6.29433,0.500546
48,23,C,12.022491,4.854266,0.234638
48,24,C,12.851543,6.033809,-0.277236
48,25,C,12.187316,7.317358,0.190342
48,26,C,10.86434,7.364654,0.461527
48,27,C,1.563288,-1.863688,0.061933
48,28,C,2.937226,-1.96943,0.148992
48,29,C,3.77766,-0.775116,0.201195
48,30,C,5.127862,-0.832633,0.120624
48,31,C,5.960369,0.348412,0.203254
48,32,C,7.394707,0.206181,0.111051
48,33,C,8.189071,1.412197,0.04072
48,34,C,9.600224,1.311687,-0.065913
48,35,C,10.398653,2.476157,-0.0741
48,36,C,11.838386,2.373475,-0.162136
48,37,C,12.651238,3.521879,-0.062327
48,38,C,14.035918,3.405306,-0.080652
48,39,C,14.892764,4.611685,0.022622
48,40,C,14.317451,5.838391,0.021118
48,41,C,3.554266,-3.235086,0.217799
48,42,C,4.951019,-3.3565,0.136848
48,43,C,5.798182,-2.147159,-0.175807
48,44,C,7.174808,-2.249095,0.489526
48,45,C,8.011821,-1.037293,0.12838
48,46,C,9.409638,-1.18496,-0.128157
48,47,C,10.224152,0.024152,-0.2188
48,48,C,11.594673,-0.05459,-0.370457
48,49,C,12.432982,1.102985,-0.306486
48,50,C,13.849674,0.983647,-0.312683
48,51,C,14.630436,2.12649,-0.161953
48,52,C,16.087368,2.001139,0.121143
48,53,C,16.95736,3.206336,-0.039651
48,54,C,16.337703,4.427591,-0.001985
48,55,C,5.543913,-4.589877,0.236222
48,56,C,6.979984,-4.761611,-0.075531
48,57,C,7.842203,-3.541438,0.107832
48,58,C,9.173025,-3.628451,-0.097053
48,59,C,9.981727,-2.436868,-0.262951
48,60,C,11.345946,-2.565001,-0.781352
48,61,C,12.208188,-1.347106,-0.717776
48,62,C,13.664244,-1.502705,-0.481817
48,63,C,14.467617,-0.350848,-0.361451
48,64,C,15.843853,-0.507448,-0.2107
48,65,C,16.700713,0.657425,0.080903
48,66,C,18.135107,0.510568,-0.17794
48,67,C,18.922479,1.692318,-0.247769
48,68,C,18.362286,2.9753,-0.171645
48,69,C,7.668619,-6.023906,0.352548
48,70,C,9.006724,-6.118519,0.280065
48,71,C,9.819513,-4.953973,-0.146788
48,72,C,11.125316,-5.080952,-0.44015
48,73,C,12.011928,-3.930449,-0.822209
48,74,C,13.2878,-3.938832,0.023192
48,75,C,14.206092,-2.771697,-0.30143
48,76,C,15.596513,-2.923864,-0.208576
48,77,C,16.430213,-1.787134,-0.209852
48,78,C,17.862047,-1.936795,-0.18368
48,79,C,18.700787,-0.772457,-0.220951
48,80,C,20.109087,-0.947963,-0.32781
48,81,C,20.912118,0.231044,-0.472921
48,82,C,20.334196,1.474575,-0.433274
48,83,C,9.755226,-7.34704,0.622699
48,84,C,11.046108,-7.486078,0.284122
48,85,C,11.781859,-6.435329,-0.497522
48,86,C,13.253883,-6.420226,-0.249288
48,87,C,13.986114,-5.282031,-0.116356
48,88,C,15.405166,-5.369667,-0.076546
48,89,C,16.211378,-4.235399,-0.112521
48,90,C,17.61069,-4.352516,-0.116221
48,91,C,18.449895,-3.224593,-0.169737
48,92,C,19.8723,-3.36813,-0.206038
48,93,C,20.689407,-2.261962,-0.27723
48,94,C,22.168629,-2.358993,-0.31081
48,95,C,22.932195,-1.279332,-0.541082
48,96,C,22.39558,0.097925,-0.717793
48,97,C,12.907079,8.623485,0.253339
48,98,O,13.937507,8.690262,-0.595226
48,99,O,12.580418,9.553568,0.949766
48,100,H,14.341826,9.570949,-0.50948
48,101,C,9.087396,-8.413644,1.447474
48,102,O,9.468504,-9.674809,1.222204
48,103,O,8.267544,-8.177605,2.300007
48,104,H,10.028033,-9.739678,0.433558
48,105,H,5.986779,6.22718,0.558147
48,106,H,10.422276,8.313714,0.770709
48,107,H,0.951265,-2.767563,0.045142
48,108,H,2.938065,-4.130479,0.328721
48,109,H,16.945908,5.33262,-0.08189
48,110,H,4.933271,-5.476318,0.426412
48,111,H,19.024241,3.840647,-0.247021
48,112,H,20.978109,2.35254,-0.534238
48,113,H,13.766988,-7.385799,-0.277396
48,114,H,15.869979,-6.358327,-0.060902
48,115,H,18.056085,-5.348494,-0.072228
48,116,H,20.274107,-4.379885,-0.195561
48,117,H,22.957915,0.784704,-0.066346
48,118,H,22.63487,0.431475,-1.743001
48,119,H,-2.112352,0.862769,-0.64975
48,120,H,-1.058847,-1.384063,-0.417231
48,121,H,-0.742391,2.914006,-0.426415
48,122,H,1.394909,4.010264,-0.106566
48,123,H,24.016294,-1.404372,-0.575078
48,124,H,8.180673,7.232006,0.823752
48,125,H,6.859542,-4.861128,-1.188629
48,126,H,7.054985,-6.864117,0.674744
48,127,H,11.607943,-8.381098,0.560039
48,128,H,11.738798,-6.77199,-1.56042
48,129,O,3.463272,1.129631,1.716992
48,130,O,11.690431,-1.833537,-1.971387
48,131,O,16.35333,1.289352,1.351825
48,132,O,12.83814,-3.780197,1.368262
48,133,O,10.608711,5.055738,-1.722429
48,134,H,11.972061,4.928097,1.338501
48,135,H,13.605259,-3.710196,1.95393
48,136,H,10.527787,5.983281,-1.981205
48,137,C,3.541622,5.605161,0.322627
48,138,O,3.993382,6.590568,-0.226069
48,139,O,2.419169,5.691711,1.056759
48,140,H,2.104108,6.608145,0.983589
48,141,C,22.904431,-3.646964,-0.07488
48,142,O,23.918982,-3.950636,-0.655883
48,143,O,22.424206,-4.459154,0.879439
48,144,H,21.674108,-4.056299,1.344811
48,145,C,6.977686,-2.21381,2.030026
48,146,O,5.909025,-2.045219,2.57056
48,147,O,8.123101,-2.286635,2.697784
48,148,H,7.973575,-2.047405,3.651328
48,149,H,5.997735,-2.159507,-1.263559
48,150,H,12.326814,-4.082115,-1.865971
48,151,H,12.764929,6.027468,-1.381619
48,152,H,14.96277,6.715948,0.045962
48,153,C,11.149843,2.992079,4.871912
48,154,C,9.875465,3.397902,5.011916
48,155,C,8.665682,2.834842,4.394817
48,156,C,8.530219,1.485614,4.013955
48,157,N,9.574424,0.553439,4.31889
48,158,C,10.886633,0.730588,3.777903
48,159,C,11.65267,1.868548,4.072165
48,160,C,7.572908,3.698524,4.198797
48,161,C,6.37128,3.24095,3.673291
48,162,C,6.257157,1.906097,3.288836
48,163,C,7.340428,1.048317,3.427268
48,164,C,11.426143,-0.3071,3.009495
48,165,C,12.756378,-0.268311,2.616779
48,166,C,13.539859,0.849,2.91364
48,167,C,12.980962,1.909971,3.61345
48,168,C,9.306444,-0.576502,5.086026
48,169,O,8.17445,-1.069215,5.168118
48,170,N,10.361517,-1.116702,5.726185
48,171,H,11.924413,3.609921,5.333278
48,172,H,9.706313,4.304908,5.598099
48,173,H,7.673572,4.741082,4.506361
48,174,H,5.530288,3.923705,3.544105
48,175,H,5.322628,1.521599,2.887063
48,176,H,7.260232,0.022086,3.097762
48,177,H,10.806716,-1.174657,2.777955
48,178,H,13.174328,-1.099423,2.047542
48,179,H,14.572795,0.897367,2.57194
48,180,H,13.581741,2.792762,3.841996
48,181,H,10.218714,-1.9827,6.228041
48,182,H,11.274169,-0.682039,5.747214
49,1,C,-1.044657,0.782444,-0.415056
49,2,C,-0.461338,-0.473775,-0.293799
49,3,C,0.917429,-0.579479,-0.035146
49,4,C,1.684096,0.598135,0.122533
49,5,C,1.105299,1.868122,-0.01787
49,6,C,-0.273663,1.937688,-0.284787
49,7,C,3.110593,0.502887,0.483699
49,8,C,3.934677,1.758172,0.51492
49,9,C,3.272892,3.069643,0.253158
49,10,C,1.924937,3.071773,0.056079
49,11,C,5.389384,1.623053,0.268512
49,12,C,6.153674,2.801656,0.207855
49,13,C,5.525571,4.100567,0.285525
49,14,C,4.136039,4.245735,0.297391
49,15,C,7.574963,2.678248,0.115338
49,16,C,8.399075,3.83806,0.117152
49,17,C,7.771979,5.133358,0.316082
49,18,C,6.419528,5.241459,0.404731
49,19,C,9.772653,3.735684,-0.015377
49,20,C,10.590288,4.971608,-0.302977
49,21,C,9.969236,6.22726,0.266623
49,22,C,8.642126,6.296284,0.48241
49,23,C,12.023671,4.856134,0.218816
49,24,C,12.852739,6.033752,-0.297698
49,25,C,12.187573,7.319639,0.163055
49,26,C,10.865059,7.368004,0.433136
49,27,C,1.565244,-1.862216,0.071727
49,28,C,2.939717,-1.968551,0.151295
49,29,C,3.780631,-0.774738,0.203244
49,30,C,5.130107,-0.832428,0.11735
49,31,C,5.963172,0.348757,0.198208
49,32,C,7.396549,0.2069,0.099964
49,33,C,8.19081,1.412971,0.028468
49,34,C,9.601929,1.312369,-0.075189
49,35,C,10.400046,2.476895,-0.084545
49,36,C,11.839789,2.374046,-0.16844
49,37,C,12.65247,3.522925,-0.073508
49,38,C,14.036603,3.40647,-0.089638
49,39,C,14.893413,4.613104,0.011003
49,40,C,14.318367,5.839608,0.00325
49,41,C,3.556549,-3.234358,0.219038
49,42,C,4.953112,-3.356265,0.132228
49,43,C,5.799248,-2.146889,-0.18277
49,44,C,7.176956,-2.247272,0.479651
49,45,C,8.013045,-1.036065,0.115672
49,46,C,9.410701,-1.183767,-0.140581
49,47,C,10.225552,0.025162,-0.229616
49,48,C,11.595906,-0.053648,-0.379225
49,49,C,12.434227,1.103812,-0.312904
49,50,C,13.850544,0.98456,-0.315585
49,51,C,14.630957,2.127623,-0.165758
49,52,C,16.088055,2.002978,0.116378
49,53,C,16.95782,3.20803,-0.046096
49,54,C,16.338302,4.428856,-0.011561
49,55,C,5.546089,-4.589346,0.231126
49,56,C,6.98174,-4.761157,-0.083613
49,57,C,7.844031,-3.54046,0.098079
49,58,C,9.174278,-3.627443,-0.10844
49,59,C,9.982939,-2.435691,-0.274384
49,60,C,11.347366,-2.563729,-0.791984
49,61,C,12.209745,-1.345857,-0.727307
49,62,C,13.665809,-1.501461,-0.491316
49,63,C,14.46876,-0.349447,-0.367871
49,64,C,15.844478,-0.505678,-0.215586
49,65,C,16.701463,0.659382,0.076275
49,66,C,18.13541,0.512408,-0.182842
49,67,C,18.922456,1.694101,-0.254763
49,68,C,18.362494,2.976945,-0.178329
49,69,C,7.671258,-6.023481,0.344642
49,70,C,9.009438,-6.117492,0.272086
